filename	reads	bases	perc_gc	non_acgt
reads/qc/BR29E12.fastq.gz	895270	55463869	54.4	163746
reads/qc/BR29D04.fastq.gz	1273316	77229892	57.1	263343
reads/qc/BR29G03.fastq.gz	493602	30684407	56.5	90644
reads/qc/BR29F10.fastq.gz	944846	57092660	59.4	195636
reads/qc/BR29G04.fastq.gz	703344	43010453	56.3	145185
reads/qc/BR29F08.fastq.gz	966426	60728804	53.4	155232
reads/qc/BR29F02.fastq.gz	999958	59988963	61.9	216303
reads/qc/BR29F07.fastq.gz	991926	59582307	55.0	208383
reads/qc/BR29F06.fastq.gz	980162	61529992	56.1	157668
reads/qc/BR29E10.fastq.gz	992912	59505880	54.0	216312
reads/qc/BR29F03.fastq.gz	1370972	83602399	65.3	270457
reads/qc/BR29F09.fastq.gz	1038610	64619117	57.4	177722
reads/qc/BR29F04.fastq.gz	799222	47704195	57.2	174374
reads/qc/BR29H04.fastq.gz	564012	34395005	55.5	112722
reads/qc/BR29G08.fastq.gz	1015144	62636791	54.8	185523
reads/qc/BR29F12.fastq.gz	1043970	63461117	58.3	211203
reads/qc/BR29H02.fastq.gz	812618	50793441	63.0	135944
reads/qc/BR30A06.fastq.gz	22374	1520572	52.8	2560
reads/qc/BR29F11.fastq.gz	1064504	63748851	54.5	231093
reads/qc/BR29G06.fastq.gz	1235386	75294538	58.5	242905
reads/qc/BR29G12.fastq.gz	1041850	63212424	56.3	209424
reads/qc/BR29G07.fastq.gz	1231810	72759552	57.5	284126
reads/qc/BR29H03.fastq.gz	739074	45060156	57.8	144139
reads/qc/BR29G05.fastq.gz	1002692	61306146	56.8	207801
reads/qc/BR29H05.fastq.gz	868596	53920840	61.3	155309
reads/qc/BR29G02.fastq.gz	863160	53359556	54.9	169552
reads/qc/BR29G10.fastq.gz	732344	46139050	55.1	119119
reads/qc/BR29G09.fastq.gz	1291144	79607390	55.8	240553
reads/qc/BR29H06.fastq.gz	1111428	68656134	61.1	206285
reads/qc/BR29H07.fastq.gz	998426	61987005	57.0	175931
reads/qc/BR29G01.fastq.gz	1240736	81437275	59.8	152459
reads/qc/BR30A01.fastq.gz	894624	54887014	59.0	200321
reads/qc/BR30A12.fastq.gz	509764	32280496	61.7	100987
reads/qc/BR29G11.fastq.gz	1321770	80146618	56.9	271469
reads/qc/BR29H11.fastq.gz	1367502	84249710	58.5	252467
reads/qc/BR29H12.fastq.gz	1251040	75192906	58.7	265639
reads/qc/BR30A10.fastq.gz	1095204	65220439	59.1	282720
reads/qc/BR29H10.fastq.gz	1188028	77801268	59.9	133406
reads/qc/BR30B01.fastq.gz	1031358	63031820	54.5	227668
reads/qc/BR30A08.fastq.gz	1382124	84045644	60.9	325417
reads/qc/BR30A11.fastq.gz	1246884	72730650	59.0	343204
reads/qc/BR30B02.fastq.gz	1292962	75203073	56.2	350023
reads/qc/BR30B05.fastq.gz	1241052	74114822	55.2	302360
reads/qc/BR30A02.fastq.gz	1443664	86790214	61.2	356136
reads/qc/BR30A07.fastq.gz	1322834	80904748	57.8	305597
reads/qc/BR29F05.fastq.gz	3156398	196149751	55.4	554555
reads/qc/BR30B09.fastq.gz	1072106	68114269	57.4	194472
reads/qc/BR30A05.fastq.gz	1830342	107217235	56.4	492538
reads/qc/BR30A04.fastq.gz	1638028	96505969	55.8	435602
reads/qc/BR30B10.fastq.gz	1156328	74183410	62.3	198730
reads/qc/BR30B08.fastq.gz	1321578	77514574	56.6	343500
reads/qc/BR30A09.fastq.gz	1729112	97677699	57.5	532812
reads/qc/BR30B11.fastq.gz	1142254	71986447	57.3	212661
reads/qc/BR30B04.fastq.gz	1730860	102597978	56.3	435994
reads/qc/BR29H09.fastq.gz	1195590	74730472	55.7	206149
reads/qc/BR30B03.fastq.gz	1810920	106204863	55.1	472368
reads/qc/BR30B12.fastq.gz	1551320	86073466	58.1	488376
reads/qc/BR30C01.fastq.gz	1524844	88955945	58.5	377844
reads/qc/BR30B06.fastq.gz	1268328	76088739	58.3	305023
reads/qc/BR30A03.fastq.gz	2129612	123544420	55.3	596196
reads/qc/BR30C02.fastq.gz	1700610	96820878	58.4	457987
reads/qc/BR30B07.fastq.gz	1562328	96839248	56.7	318440
reads/qc/BR30C12.fastq.gz	1135534	64504670	57.9	303896
reads/qc/BR30C11.fastq.gz	1248560	71995962	54.4	320382
reads/qc/BR30C06.fastq.gz	1622980	93260194	60.6	421466
reads/qc/BR30C10.fastq.gz	1351590	77651365	58.6	343750
reads/qc/BR30C05.fastq.gz	1627470	94940197	62.7	397118
reads/qc/BR30C04.fastq.gz	1795792	100008622	61.2	511778
reads/qc/BR30C09.fastq.gz	1377512	80414641	55.7	340878
reads/qc/BR30C08.fastq.gz	1622940	94679730	60.5	398392
reads/qc/BR30D12.fastq.gz	916776	53880977	55.9	216755
reads/qc/BR30E02.fastq.gz	1040736	60311985	55.8	261113
reads/qc/BR30D10.fastq.gz	1369320	78130035	57.1	360470
reads/qc/BR30C03.fastq.gz	2030792	118738517	60.1	499630
reads/qc/BR30D02.fastq.gz	1808678	102952507	56.3	482944
reads/qc/BR30D01.fastq.gz	2015362	115516285	60.0	518335
reads/qc/BR30D07.fastq.gz	1443038	82289653	55.7	381687
reads/qc/BR30D05.fastq.gz	1550792	88186448	61.0	412641
reads/qc/BR30E05.fastq.gz	1125834	65863414	56.4	271444
reads/qc/BR29H08.fastq.gz	3932260	262653676	56.3	351607
reads/qc/BR30C07.fastq.gz	2072496	117118524	55.8	567468
reads/qc/BR30E07.fastq.gz	1131116	66753323	60.3	264781
reads/qc/BR30D03.fastq.gz	1877142	108000732	55.4	481382
reads/qc/BR30D09.fastq.gz	1589132	92327118	62.2	387641
reads/qc/BR30D08.fastq.gz	1958036	113923431	54.5	473644
reads/qc/BR30E03.fastq.gz	1040016	63866093	54.3	197410
reads/qc/BR30E11.fastq.gz	1104564	63579882	55.8	277805
reads/qc/BR30E06.fastq.gz	927986	55068818	56.2	219123
reads/qc/BR30E04.fastq.gz	1477438	87173112	56.6	346132
reads/qc/BR30F03.fastq.gz	1128782	64744377	57.9	286873
reads/qc/BR30F02.fastq.gz	1278952	73753957	56.1	317660
reads/qc/BR30F01.fastq.gz	1033496	58975252	60.2	277651
reads/qc/BR30E08.fastq.gz	1074300	63059738	56.2	248773
reads/qc/BR30D06.fastq.gz	1825848	106782779	63.0	443614
reads/qc/BR30E10.fastq.gz	1490374	87179829	57.0	353987
reads/qc/BR30D11.fastq.gz	1608018	95266990	62.3	367967
reads/qc/BR30E12.fastq.gz	1460716	85964165	63.8	338579
reads/qc/BR30F04.fastq.gz	1318628	77667360	60.0	296782
reads/qc/BR30E09.fastq.gz	1161426	67937987	58.0	273206
reads/qc/BR30F10.fastq.gz	1152846	67838861	54.2	268936
reads/qc/BR30F06.fastq.gz	1385704	83045121	54.1	292895
reads/qc/BR30F05.fastq.gz	1622526	96239116	53.7	362218
reads/qc/BR30G05.fastq.gz	1350546	80444254	52.9	310278
reads/qc/BR30G08.fastq.gz	1275170	74722891	60.3	295969
reads/qc/BR30G01.fastq.gz	1520046	90752903	52.2	340268
reads/qc/BR30G07.fastq.gz	1404046	82756547	58.3	322421
reads/qc/BR30F07.fastq.gz	1477326	88443865	54.1	312195
reads/qc/BR30G10.fastq.gz	969400	56660859	53.8	233025
reads/qc/BR30G11.fastq.gz	1120808	67941537	52.7	230372
reads/qc/BR31A01.fastq.gz	225896	15486608	51.3	18648
reads/qc/BR30F12.fastq.gz	1309244	79297613	52.4	271132
reads/qc/BR30F08.fastq.gz	1408700	84449721	54.0	301990
reads/qc/BR30G06.fastq.gz	1358500	78735709	53.4	337108
reads/qc/BR30F09.fastq.gz	1691222	100954221	54.5	367279
reads/qc/BR30G04.fastq.gz	1779082	106951111	52.8	392813
reads/qc/BR30F11.fastq.gz	1759200	104025261	53.4	407720
reads/qc/BR30H07.fastq.gz	1289388	75916185	53.1	297213
reads/qc/BR31A03.fastq.gz	566348	36464675	53.1	94275
reads/qc/BR30H10.fastq.gz	1250236	74016596	53.1	286257
reads/qc/BR30H06.fastq.gz	1485346	87470938	52.7	344769
reads/qc/BR30H05.fastq.gz	1694468	99284761	53.9	401660
reads/qc/BR31A06.fastq.gz	615306	39219967	53.0	112076
reads/qc/BR31B02.fastq.gz	209514	14462224	50.0	9766
reads/qc/BR30H11.fastq.gz	1336320	78716042	53.2	310772
reads/qc/BR30H09.fastq.gz	1461672	86277208	53.4	336357
reads/qc/BR31A08.fastq.gz	732050	45678576	53.3	148912
reads/qc/BR31B05.fastq.gz	175498	10892601	50.6	36992
reads/qc/BR30G03.fastq.gz	2065636	125279593	52.3	432174
reads/qc/BR31B11.fastq.gz	7746	436308	53.8	2100
reads/qc/BR30G12.fastq.gz	1353302	81197064	52.2	285122
reads/qc/BR31A02.fastq.gz	727696	47452887	52.3	112295
reads/qc/BR31A05.fastq.gz	897324	56716920	52.5	170269
reads/qc/BR31A10.fastq.gz	684776	44569084	52.7	108789
reads/qc/BR30H03.fastq.gz	1381520	81257923	52.7	319900
reads/qc/BR31B09.fastq.gz	229504	13388467	51.5	60117
reads/qc/BR30G09.fastq.gz	1529168	90038083	53.3	353346
reads/qc/BR31A04.fastq.gz	992756	63379727	52.2	177462
reads/qc/BR31A12.fastq.gz	730062	47352925	51.7	119322
reads/qc/BR31A09.fastq.gz	586268	37408554	53.0	106485
reads/qc/BR30H02.fastq.gz	1503630	88045582	53.1	356933
reads/qc/BR30H04.fastq.gz	1783300	105928780	52.3	400624
reads/qc/BR30G02.fastq.gz	2343958	140190499	52.7	527396
reads/qc/BR31A07.fastq.gz	799944	50000851	52.9	161421
reads/qc/BR31B03.fastq.gz	789612	51245352	51.5	118159
reads/qc/BR31B01.fastq.gz	1052600	66445561	52.5	188615
reads/qc/BR30H12.fastq.gz	1524418	91086309	52.4	332780
reads/qc/BR31B06.fastq.gz	876654	56063494	52.0	150033
reads/qc/BR31B07.fastq.gz	1121208	69746109	52.9	221656
reads/qc/BR31C01.fastq.gz	932762	59038542	52.7	175280
reads/qc/BR31B12.fastq.gz	1031154	68066176	51.8	126960
reads/qc/BR31B04.fastq.gz	928064	58909241	52.1	162676
reads/qc/BR31C10.fastq.gz	809140	53479896	50.6	106230
reads/qc/BR31C05.fastq.gz	1007468	63324946	53.5	198155
reads/qc/BR31C07.fastq.gz	1105224	71022112	52.7	183591
reads/qc/BR31C09.fastq.gz	1118564	71540782	50.6	208830
reads/qc/BR31C02.fastq.gz	1279022	84333296	51.5	173192
reads/qc/BR31D04.fastq.gz	1089382	66775479	53.3	237128
reads/qc/BR31C03.fastq.gz	833478	51709391	53.3	175017
reads/qc/BR31A11.fastq.gz	1410040	94604342	51.7	165657
reads/qc/BR31D02.fastq.gz	1057446	70429817	51.9	124913
reads/qc/BR31C04.fastq.gz	1332216	86337542	51.8	216805
reads/qc/BR31D01.fastq.gz	1220954	72784787	52.6	308069
reads/qc/BR31D05.fastq.gz	1176410	73339127	53.2	234858
reads/qc/BR31C06.fastq.gz	1443138	92400542	53.9	250560
reads/qc/BR31C11.fastq.gz	975876	63160448	52.3	147244
reads/qc/BR31B10.fastq.gz	1295930	79739768	52.8	270650
reads/qc/BR31D07.fastq.gz	993394	63752800	52.3	161044
reads/qc/BR31D03.fastq.gz	1478572	92141763	52.8	291645
reads/qc/BR31E02.fastq.gz	583002	35346198	53.5	118000
reads/qc/BR31C12.fastq.gz	1196710	75053412	52.9	231201
reads/qc/BR31C08.fastq.gz	1462558	99012102	50.9	143257
reads/qc/BR31D08.fastq.gz	1150944	71118121	53.8	240629
reads/qc/BR31D11.fastq.gz	914272	60461056	51.4	113543
reads/qc/BR31D10.fastq.gz	1005216	65708743	53.4	140750
reads/qc/BR31D12.fastq.gz	860666	55683594	52.3	134912
reads/qc/BR30H08.fastq.gz	3121524	182967577	53.1	743826
reads/qc/BR31E03.fastq.gz	1034878	62508303	53.1	213820
reads/qc/BR31D09.fastq.gz	1226800	76883938	53.8	236827
reads/qc/BR31E09.fastq.gz	644296	42894903	49.5	36791
reads/qc/BR31D06.fastq.gz	1784186	112991098	51.1	334465
reads/qc/BR31E01.fastq.gz	1241516	76868246	52.5	226152
reads/qc/BR31E12.fastq.gz	1106334	64125578	53.3	264187
reads/qc/BR31E07.fastq.gz	1152508	70237306	52.8	233667
reads/qc/BR31F06.fastq.gz	1048386	63607049	53.0	201149
reads/qc/BR31E05.fastq.gz	1398958	85456990	52.6	275078
reads/qc/BR31E10.fastq.gz	1111850	66463854	53.2	234478
reads/qc/BR31E11.fastq.gz	1203502	71939334	53.8	251553
reads/qc/BR31F12.fastq.gz	718388	44268280	53.0	125413
reads/qc/BR31F05.fastq.gz	1430604	86888389	52.9	272278
reads/qc/BR31F01.fastq.gz	1166440	70705634	52.8	221730
reads/qc/BR31F11.fastq.gz	994004	61174907	52.7	174907
reads/qc/BR31G05.fastq.gz	889782	55947873	52.5	146648
reads/qc/BR31F10.fastq.gz	946260	58299348	52.6	168608
reads/qc/BR31E06.fastq.gz	1981130	123342734	52.2	339191
reads/qc/BR31F04.fastq.gz	1795758	113970737	52.1	245996
reads/qc/BR31G06.fastq.gz	1075812	64168416	54.0	231540
reads/qc/BR31F03.fastq.gz	1541608	96257262	52.3	246451
reads/qc/BR31E04.fastq.gz	1539556	93523014	52.6	315990
reads/qc/BR31E08.fastq.gz	1706776	111549979	50.8	165100
reads/qc/BR31G07.fastq.gz	1165174	71466445	52.7	211613
reads/qc/BR31F07.fastq.gz	1571430	94383488	53.3	314670
reads/qc/BR31G09.fastq.gz	964098	59940008	52.2	164486
reads/qc/BR31G04.fastq.gz	1130664	69816677	52.5	211591
reads/qc/BR31G03.fastq.gz	1097658	67681598	52.5	209193
reads/qc/BR31G01.fastq.gz	1613388	100457823	52.6	277975
reads/qc/BR31G02.fastq.gz	1221250	78146884	51.6	176209
reads/qc/BR31H07.fastq.gz	502536	32876475	51.1	47816
reads/qc/BR31G08.fastq.gz	1224922	73691873	53.2	251535
reads/qc/BR31F08.fastq.gz	1293028	79237003	52.7	234575
reads/qc/BR31G10.fastq.gz	1040774	63248683	53.7	200183
reads/qc/BR31G12.fastq.gz	1033660	66828818	51.3	116037
reads/qc/BR31H04.fastq.gz	945722	56694698	53.1	199709
reads/qc/BR31H12.fastq.gz	609074	39087119	51.5	79261
reads/qc/BR31B08.fastq.gz	3577854	230551225	51.9	567608
reads/qc/BR32A12.fastq.gz	370074	23584987	52.4	65030
reads/qc/BR31H09.fastq.gz	763328	46725311	53.1	141790
reads/qc/BR31H02.fastq.gz	1283358	80937582	51.9	193775
reads/qc/BR31H11.fastq.gz	769142	50819000	51.5	63921
reads/qc/BR31H05.fastq.gz	982114	59325046	52.9	197462
reads/qc/BR31G11.fastq.gz	926194	57104602	52.8	163157
reads/qc/BR32A11.fastq.gz	657896	41011831	52.4	134725
reads/qc/BR31H06.fastq.gz	1388454	84201621	53.5	274134
reads/qc/BR31H03.fastq.gz	1610548	101751828	51.3	237623
reads/qc/BR32A04.fastq.gz	988492	62209893	52.4	188599
reads/qc/BR31H10.fastq.gz	746098	45433452	53.4	142713
reads/qc/BR32A06.fastq.gz	1023834	59625249	55.6	271431
reads/qc/BR32A09.fastq.gz	800550	48472638	53.5	184634
reads/qc/BR32A05.fastq.gz	831024	47991592	54.5	226444
reads/qc/BR32A08.fastq.gz	1142676	69797786	53.1	249256
reads/qc/BR32A07.fastq.gz	1005428	60847041	53.4	230001
reads/qc/BR32B02.fastq.gz	1133472	69045023	53.7	243164
reads/qc/BR32A01.fastq.gz	1273370	74616970	53.8	330693
reads/qc/BR32A02.fastq.gz	1433320	86878356	52.6	329129
reads/qc/BR31F02.fastq.gz	3478550	207909065	53.9	725679
reads/qc/BR32B11.fastq.gz	702170	42572968	53.5	150875
reads/qc/BR32B04.fastq.gz	960182	57040935	54.1	231319
reads/qc/BR32B05.fastq.gz	1037524	65556109	52.1	183605
reads/qc/BR32B09.fastq.gz	964918	57111584	54.4	235582
reads/qc/BR32A10.fastq.gz	1220600	73692124	53.4	282503
reads/qc/BR32B07.fastq.gz	1084220	65809739	52.9	230585
reads/qc/BR31F09.fastq.gz	2615284	161180015	52.4	459870
reads/qc/BR32B10.fastq.gz	980770	58175127	53.9	236078
reads/qc/BR32B06.fastq.gz	1269710	76870058	53.4	278210
reads/qc/BR32B03.fastq.gz	1257794	75076912	54.1	295245
reads/qc/BR32D11.fastq.gz	5778	350945	53.6	1317
reads/qc/BR32B01.fastq.gz	1269208	74996930	53.3	312100
reads/qc/BR32A03.fastq.gz	1441680	85207094	53.7	366392
reads/qc/BR32B08.fastq.gz	1434394	85984224	53.6	333568
reads/qc/BR32C01.fastq.gz	924098	54985650	54.0	219261
reads/qc/BR32C03.fastq.gz	1104666	65663763	54.4	272567
reads/qc/BR32B12.fastq.gz	937554	57285443	53.3	196858
reads/qc/BR32C07.fastq.gz	1063834	63730962	53.2	248621
reads/qc/BR32C05.fastq.gz	1199278	75534132	52.3	220360
reads/qc/BR32C11.fastq.gz	943464	56081060	53.7	224584
reads/qc/BR32C04.fastq.gz	1431450	87457216	53.2	305936
reads/qc/BR32C10.fastq.gz	1054160	62449067	54.2	254623
reads/qc/BR32C12.fastq.gz	1069658	65789837	53.2	218931
reads/qc/BR32C06.fastq.gz	986382	58918887	53.5	234343
reads/qc/BR32C08.fastq.gz	1029158	61173898	53.5	250887
reads/qc/BR32D01.fastq.gz	779288	47981311	52.9	157228
reads/qc/BR32D06.fastq.gz	1012126	59647387	54.1	250949
reads/qc/BR32D08.fastq.gz	1059914	62622003	54.1	259513
reads/qc/BR32D10.fastq.gz	919842	55105491	53.7	213392
reads/qc/BR32C02.fastq.gz	1551774	92102843	53.4	380530
reads/qc/BR32D04.fastq.gz	1172658	69564295	53.5	283818
reads/qc/BR32D07.fastq.gz	1145412	69395084	53.3	251706
reads/qc/BR31H08.fastq.gz	3243720	211213067	51.2	340440
reads/qc/BR32D03.fastq.gz	1260640	76151293	53.3	282104
reads/qc/BR32D09.fastq.gz	1126392	66323284	54.0	278119
reads/qc/BR32E01.fastq.gz	992480	58040041	54.2	257953
reads/qc/BR32E02.fastq.gz	907902	59649054	52.4	119327
reads/qc/BR32D02.fastq.gz	1506472	88438879	54.2	378072
reads/qc/BR32E05.fastq.gz	1212532	72474930	54.5	293090
reads/qc/BR32E10.fastq.gz	832910	50348986	53.7	181200
reads/qc/BR32E04.fastq.gz	1258654	75911858	54.0	293459
reads/qc/BR32E08.fastq.gz	750766	44458571	54.6	180465
reads/qc/BR32E09.fastq.gz	958698	55820259	54.7	248222
reads/qc/BR32D12.fastq.gz	1319948	82908887	52.3	236652
reads/qc/BR32E06.fastq.gz	1156752	69402139	54.0	271890
reads/qc/BR32E12.fastq.gz	865742	51545763	54.0	207307
reads/qc/BR32E11.fastq.gz	915708	55105372	53.8	204189
reads/qc/BR32E03.fastq.gz	1419398	88767448	52.7	268790
reads/qc/BR32E07.fastq.gz	1024878	62313838	53.6	227688
reads/qc/BR32F11.fastq.gz	578280	34480973	54.3	134962
reads/qc/BR32F03.fastq.gz	962456	57867725	55.0	219234
reads/qc/BR32F06.fastq.gz	917944	59219010	52.7	131101
reads/qc/BR32F08.fastq.gz	911942	51995184	56.2	252084
reads/qc/BR32F02.fastq.gz	1232394	73542429	53.8	289658
reads/qc/BR32C09.fastq.gz	2246054	137926676	52.9	480189
reads/qc/BR32F12.fastq.gz	889028	54016068	53.4	189762
reads/qc/BR32F09.fastq.gz	945578	56896547	54.1	211268
reads/qc/BR32F01.fastq.gz	1401338	82872075	54.4	340531
reads/qc/BR32F04.fastq.gz	1210062	73359408	53.7	261762
reads/qc/BR32F05.fastq.gz	1439264	86874390	53.7	314152
reads/qc/BR32D05.fastq.gz	1319134	76611617	54.7	343603
reads/qc/BR32G12.fastq.gz	763632	44580351	52.8	174323
reads/qc/BR32G08.fastq.gz	1032060	58817109	54.2	258980
reads/qc/BR32G11.fastq.gz	1125752	65223873	53.4	262540
reads/qc/BR32H09.fastq.gz	758588	45858038	52.9	140031
reads/qc/BR32F07.fastq.gz	1498384	87262912	55.3	379286
reads/qc/BR32H11.fastq.gz	698708	40573719	53.3	161795
reads/qc/BR32H03.fastq.gz	1195608	69199887	53.8	279341
reads/qc/BR32G03.fastq.gz	1741286	101262844	53.8	409706
reads/qc/BR32G06.fastq.gz	1566218	91091334	53.2	358973
reads/qc/BR32F10.fastq.gz	1136088	68569154	54.2	254508
reads/qc/BR32H04.fastq.gz	1406450	81293057	53.2	334105
reads/qc/BR32H10.fastq.gz	1224390	70603557	54.1	292510
reads/qc/BR32G02.fastq.gz	1554720	91260955	53.1	356403
reads/qc/BR32G07.fastq.gz	1369556	80544722	52.6	295161
reads/qc/BR32H02.fastq.gz	1670362	95107348	54.0	419679
reads/qc/BR32H12.fastq.gz	1027910	60719400	53.1	218075
reads/qc/BR32H07.fastq.gz	1002180	59013731	52.4	220036
reads/qc/BR32G04.fastq.gz	1492076	84439126	54.4	396926
reads/qc/BR32H06.fastq.gz	1266462	75804868	52.4	252857
reads/qc/BR32G01.fastq.gz	3040656	176340590	53.2	727851
reads/qc/BR32G10.fastq.gz	1859870	107524907	53.5	437773
reads/qc/BR32G05.fastq.gz	2334410	138850345	52.6	499607
reads/qc/BR32H05.fastq.gz	1866436	109754850	52.8	407885
reads/qc/BR32G09.fastq.gz	1829754	106474123	53.4	417396
reads/qc/BR32H08.fastq.gz	3803106	220608997	53.1	885838
